id;TemaPrioritario;FONTE;CodiceCategoria;CATEGORIA;UNITA;FinProvincia;FinRegione;TotSpese 
122;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;163,61;163,6;
123;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;622,5;622,5;
124;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;154,39;154,39;
125;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;800,3;800,3;
126;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;493,96;493,95;
127;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;102,35;102,35;
128;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1030,49;1030,49;
129;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;266962,5;266962,5;
130;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;11952;11952;
131;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;580,94;580,94;
132;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;26543,62;26543,61;
133;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;342614,33;342614,33;
134;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;7800;7800;
135;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;4302,93;4302,94;
136;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;12515,3;12515,3;
137;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;2946;2946;
138;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;12000;12000;
139;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1170;1170;
140;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1950;1950;
141;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;141,62;141,62;
200;54;Ambiente e prevenzione dei rischi;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;20000;20000;
201;54;Ambiente e prevenzione dei rischi;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;30000;30000;
202;54;Ambiente e prevenzione dei rischi;99;ALTRI SERVIZI PER LA COLLETTIVITA';SLL NON ATTRIBUIBILE;1350000;1350000;
242;40;Energia e efficienza energetica;21;SERVIZI ALLE IMPRESE INDUSTRIALI;SLL NON ATTRIBUIBILE;1000000;1000000;
315;55;Attrazione culturale, naturale e turistica;1;SERVIZI E TECNOLOGIE PER L'INFORMAZIONE E LE COMUNICAZIONI;SLL NON ATTRIBUIBILE;40950,5;40950,5;
316;55;Attrazione culturale, naturale e turistica;1;SERVIZI E TECNOLOGIE PER L'INFORMAZIONE E LE COMUNICAZIONI;SLL NON ATTRIBUIBILE;71312,75;71312,75;
827;9;Ricerca e innovazione;21;SERVIZI ALLE IMPRESE INDUSTRIALI;SLL NON ATTRIBUIBILE;9000000;9000000;
1063;43;Energia e efficienza energetica;99;ALTRI SERVIZI PER LA COLLETTIVITA';SLL NON ATTRIBUIBILE;18662,58;18662,58;
1077;43;Energia e efficienza energetica;99;ALTRI SERVIZI PER LA COLLETTIVITA';SLL NON ATTRIBUIBILE;22486,92;22486,92;
1160;43;Energia e efficienza energetica;1;SERVIZI E TECNOLOGIE PER L'INFORMAZIONE E LE COMUNICAZIONI;SLL NON ATTRIBUIBILE;4950;4950;
1161;42;Energia e efficienza energetica;1;SERVIZI E TECNOLOGIE PER L'INFORMAZIONE E LE COMUNICAZIONI;SLL NON ATTRIBUIBILE;4950;4950;
1196;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;180;180;
1198;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;3126,29;3126,29;
1203;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;2843,18;2843,18;
1204;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;278,11;278,1;
1205;43;Energia e efficienza energetica;99;ALTRI SERVIZI PER LA COLLETTIVITA';SLL NON ATTRIBUIBILE;2400;2400;
1206;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;146242,5;146242,5;
1216;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;4908,66;4908,66;
1217;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;10000;10000;
1218;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;16697,83;16697,83;
1219;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;14345,65;14345,65;
1220;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;15200;15200;
1261;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1750;1750;
1262;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1068;1068;
1263;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;9000;9000;
1281;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;135000;135000;
1288;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;114,23;114,24;
1290;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1818,56;1818,56;
1291;11;Agenda digitale;17;INFRASTRUTTURE PER TELECOMUNICAZIONI;SLL NON ATTRIBUIBILE;1100000;1100000;
1294;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;3960;3960;
1295;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;3600;3600;
1296;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;576;576;
1297;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;33240;33240;
1298;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;725,7;725,7;
1299;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1178,25;1178,25;
1300;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;8250;8250;
1301;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;4445,13;4445,13;
1302;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;7554,29;7554,29;
1303;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;405,09;405,09;
1304;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;372;372;
1305;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;3180;3180;
1306;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;4000;4000;
1307;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;518,5;518,5;
1308;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;30000;30000;
1310;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;3721,3;3721,3;
1311;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;170,76;170,76;
1312;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;2373,14;2373,14;
1331;55;Attrazione culturale, naturale e turistica;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;SLL NON ATTRIBUIBILE;24159,32;24159,33;
1333;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;2400;2400;
1394;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;145,54;145,55;
1397;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;2100;2100;
1398;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;222,47;222,47;
1399;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;11940;11940;
1400;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;11182,8;11182,8;
1403;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;11447,5;11447,5;
1435;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;11778;11778;
1457;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;10000;10000;
1458;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;10000;10000;
1477;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;29284;29284;
1478;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;182505,5;182505,5;
1479;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;10785;10785;
1480;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;14986;14986;
1481;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;10110,44;10110,43;
1482;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;4935,66;4935,66;
1488;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;20327,32;20327,33;
1489;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;14077,15;14077,15;
1490;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;7402,75;7402,75;
1491;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;14986;14986;
1494;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;31311;31311;
1495;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;37123,5;37123,5;
1496;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;2487,83;2487,84;
1497;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;22,67;22,67;
1526;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1231,87;1231,87;
1533;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;133060,89;133060,89;
1584;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;9265,82;9265,82;
1585;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;36928;36928;
1587;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;8460,25;8460,25;
1588;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;4692,38;4692,39;
1589;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;3210;3210;
1590;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;5302,87;5302,86;
1591;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;7172,1;7172,1;
1592;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;7448,12;7448,12;
1593;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;107,11;107,12;
1594;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;12000;12000;
1595;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1300,8;1300,8;
1596;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;6690;6690;
1597;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;115,58;115,59;
1598;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;16506,93;16506,92;
1629;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;2880;2880;
1630;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;500000;500000;
1631;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;300;300;
1632;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;4725,5;4725,5;
1634;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;919,05;919,05;
1635;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;20327,75;20327,75;
1641;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;12271,93;12271,92;
1643;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1231,87;1231,87;
1644;57;Attrazione culturale, naturale e turistica;99;ALTRI SERVIZI PER LA COLLETTIVITA';SLL NON ATTRIBUIBILE;6250;6250;
1661;51;Ambiente e prevenzione dei rischi;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;SLL NON ATTRIBUIBILE;135474,96;135474,95;
1668;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;19630,66;19630,67;
1683;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;4836;4836;
1684;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1204,2;1204,2;
1692;10;Agenda digitale;17;INFRASTRUTTURE PER TELECOMUNICAZIONI;SLL NON ATTRIBUIBILE;790000;790000;
1693;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;145,23;145,22;
1694;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;153,71;153,7;
1695;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1224,55;1224,55;
1703;9;Ricerca e innovazione;21;SERVIZI ALLE IMPRESE INDUSTRIALI;SLL NON ATTRIBUIBILE;744762,26;744762,26;285718
1707;10;Agenda digitale;17;INFRASTRUTTURE PER TELECOMUNICAZIONI;SLL NON ATTRIBUIBILE;2000000;2000000;
1740;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;500000;500000;
1796;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;471,83;471,83;
1806;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;13665,44;13665,44;
1809;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;405,96;405,96;
1810;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1870;1870;
1817;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;3635,85;3635,85;
1828;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1183,38;1183,38;
1843;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;11979;11979;
1851;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;148,5;148,5;
1869;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;12900;12900;
1947;51;Ambiente e prevenzione dei rischi;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;SLL NON ATTRIBUIBILE;27897,27;27897,27;
1954;51;Ambiente e prevenzione dei rischi;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;SLL NON ATTRIBUIBILE;1824,08;1824,07;
1957;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;96800;96800;
1982;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;18641,43;18641,43;
1988;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;293,75;293,75;
1989;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;361,17;361,18;
1990;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;270,99;271;
1991;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1726,75;1726,75;
1993;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;6909,15;6909,16;
2011;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;292,82;292,82;
2039;43;Energia e efficienza energetica;21;SERVIZI ALLE IMPRESE INDUSTRIALI;SLL NON ATTRIBUIBILE;1000000;1000000;
2041;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;32727,02;32727,03;
2044;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;471,83;471,83;
2045;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;467,5;467,5;
2057;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;82280;82280;
2060;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;112,5;112,5;
2065;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;2237,38;1752,25;
2072;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;15882,42;15882,42;
2073;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;16551,59;16551,59;
2077;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;19925,04;19925,04;
2113;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;80000;80000;
2114;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;1638,33;1638,33;
2115;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;59,5;59,5;
2119;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;8,88;8,87;
2156;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;471,83;471,83;
2157;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;39850,45;39850,46;
2161;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;99,5;99,5;
2167;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;15882,42;15882,42;
2168;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;16551,59;16551,59;
2171;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;15000;15000;
2173;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;15000;15000;
2198;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;129000;129000;
2209;85;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;67663,2;67663,2;
2230;86;Rafforzamento capacitÃ  della PA;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;SLL NON ATTRIBUIBILE;432,1;432,11;
2243;9;Ricerca e innovazione;21;SERVIZI ALLE IMPRESE INDUSTRIALI;SLL NON ATTRIBUIBILE;929006,54;929006,54;356592
